W.E.V INDUSTRIA COM. E LOCACAO LTDA - ME;01963027000142;114912815116      ;R.CARLOS BERTINI, 33                    ;LAPA                ;SP;SAO PAULO      ;05075050;11 ;36412642                                          ;                                                  
SO MARCAS COMERCIAL LTDA.               ;67308981000100;113.322.800-112   ;RUA FAUSTOLO, 1.187                     ;LAPA                ;SP;SAO PAULO      ;05041001;   ;                                                  ;                                                  
STAB COMERCIO DE ETIQUETAS LTDA         ;00549635000142;112.785.904.119   ;RUA JOHN HARRISON 521                   ;LAPA                ;SP;SAO PAULO      ;05074080;011;36410910                                          ;stab.etiquetas@uol.com.br                         
VALERIA IND. E COM. DE VIDROS LTDA      ;60678877000400;421076835113      ;ROD. VEREADOR GERALDO DIAS, KM 75,1     ;LEITAO              ;SP;LOUVEIRA       ;13290000;19 ;38789191                                          ;                                                  
VALERIA IND. E COM. DE VIDROS LTDA      ;60678877000168;421079365119      ;ROD. VEREADOR GERALDO DIAS, KM 75,1     ;LEITAO              ;SP;LOUVEIRA       ;13290000;19 ;38789191                                          ;nelma@valeriavidros.com.br                        
PONTOLUB COM.E DISTRIB. LUBRIFICANTES LT;06129901000164;0010001960059     ;RUA RIO DE JANEIRO 2470                 ;LEVINDO P.PEREIRA   ;MG;DIVINOPOLIS    ;35502024;31 ;34238575                                          ;pablo@pontolub.com.br                             
ATLAS COPCO BRASIL LTDA                 ;57029431002656;062.976.261.0112  ;RUA BOAVENTURA 1151                     ;LIBERDADE           ;MG;BELO HORIZONTE ;31270020;031;34277022                                          ;                                                  
MEDILAR EMERGENCIAS MEDICAS LTDA        ;04810534000134;;AV. NICOMEDES ALVES DOS SANTOS, 400     ;LIDICE              ;MG;UBERLANDIA     ;38400170;34 ;32921000                                          ;                                                  
HDI SEGUROS S/A                         ;29980158002605;;AV. NICOMEDES ALVES DOS SANTOS, 510     ;LIDICE              ;MG;UBERLANDIA     ;38400170;34 ;                                                  ;                                                  
GE PONTO GE PROPAGANDA LTDA             ;01437856000191;;RUA EDUARDO DE OLIVEIRA, 418            ;LIDICE              ;MG;UBERLANDIA     ;3840068 ;34 ;32556800                                          ;                                                  
DESTRA ARQUITETURA LTDA                 ;66211459000142;;RUA JAMIL TANNUS, 131                   ;LIDICE              ;MG;UBERLANDIA     ;38400134;   ;                                                  ;                                                  
DIFERI COMUNICACAO LTDA                 ;05815739000175;;RUA RODOLFO CORREA, 216                 ;LIDICE              ;MG;UBERLANDIA     ;38400148;34 ;                                                  ;                                                  
SELPE SELECAO DE PESSOAL LTDA           ;17186685000377;;RUA SANTOS DUMONT, 1396                 ;LIDICE              ;MG;UBERLANDIA     ;38402359;34 ;32388388                                          ;lenice.rosa@gruposelpe.com.br                     
JAD LOGISTICA LTDA                      ;04884082000135;149744148111      ;AVENIDA NOSSA S.DO O, 1453 GALPAO 3     ;LIMAO               ;SP;SAO PAULO      ;02715000;11 ;39323900                                          ;                                                  
PASSOS REPRESENTACOES LTDA              ;02798942000192;;RUA DONA MARIA BARBOSA, S/N LOTE 2 QD B ;LINDO PARQUE        ;RJ;SAO GONCALO    ;24420160;   ;                                                  ;                                                  
TECNOVIDRO IND. DE VIDROS LTDA          ;91514836000160;0450022188        ;ROD. BS122, S/N° KM 63                  ;LINHA JULIETA       ;RS;FARROUPILHA    ;95180000;54 ;32610103                                          ;patavima@ig.com.br                                
ABASTECEDORA CAVALLERI LTDA             ;01867395000197;0450048357        ;ESTRADA RST 453 KM 109                  ;LINHA RIO BURATI    ;RS;FARROUPILHA    ;95180992;54 ;32592001                                          ;                                                  
ARCO ADMINISTRADORA LTDA                ;02302811000253;0620362730147     ;AV.ALVARES CABRAL, 1181                 ;LOURDES             ;MG;UBERLANDIA     ;30170000;031;33393000                                          ;                                                  
MAQ MINAS EMPILHADEIRAS LTDA            ;04510216000158;7021306820090     ;RUA PAULO MARGONARI, 15                 ;LUIZOTE DE FREITAS 3;MG;UBERLANDIA     ;38414016;34 ;32388080                                          ;maqminas@uol.com.br                               
DIMEX DO TRIANGULO LTDA                 ;23342322000114;7025612060050     ;RUA ICARAI, N° 65                       ;MARACANA            ;MG;UBERLANDIA     ;38400248;34 ;32360273                                          ;dimex@dimex.com.br                                
TEC WORK ASSESSORIA TEC.EM REC.HUMANOS  ;04149265000107;;AV.SAO PAULO, 86                        ;MARAJOARA           ;SP;SANTO ANDRE    ;09111410;   ;                                                  ;                                                  
REAL ENCOMENDAS E CARGAS LTDA           ;21773395001107;702.609080-0164   ;AV COMENDADOR ALEXANDRINO GARCIA, 1254  ;MARTA HELENA        ;MG;UBERLANDIA     ;38402288;34 ;32138000                                          ;                                                  
SEMAP CAR SERVICOS AUTONOMOS LTDA       ;13780601000106;;AV QUILOMBO DOS PALMARES, 1260          ;MARTA HELENA        ;MG;UBERLANDIA     ;        ;34 ;30838220                                          ;semapcar@hotmail.com                              
HOTEL E TURISMO CARLTON PLAZA LTDA      ;03120020000194;;AV. ANTONIO THOMAZ F. REZENDE, 160      ;MARTA HELENA        ;MG;UBERLANDIA     ;38402236;034;32123828                                          ;carltonuberlandia@carltonhotei                    
CAPITAL LOGISTICA E TRANSPORTE          ;33454232000250;001.013.934-0041  ;AV. ARNALDO CONTURSI, 1672              ;MARTA HELENA        ;MG;UBERLANDIA     ;38402284;34 ;32122579                                          ;capitallogistica_mg@yahoo.com.br                  
HIDRAULICOS VERRI LTDA                  ;00514392000107;702.122.773.0064  ;AV. COMENDADOR ALEXANDRINO GARCIA 1404  ;MARTA HELENA        ;MG;UBERLANDIA     ;38402288;034;31239768                                          ;                                                  
AUTO POSTO PENNA & BRAGA LTDA           ;86503125000150;7020938020081     ;AV. COMENDADOR ALEXANDRINO GARCIA, 1175 ;MARTA HELENA        ;MG;UBERLANDIA     ;38402228;34 ;32110548                                          ;braga@triang.com.br                               
ALUMILTON COMERCIO DE METAIS LTDA       ;41739541000113;7027867690019     ;AV. COMENDADOR ALEXANDRINO GARCIA, 1264 ;MARTA HELENA        ;MG;UBERLANDIA     ;38402228;34 ;32123069                                          ;alumilton@uber.com.br                             
OXIGENIO UBERLANDIA LTDA                ;17532714000143;7023870240041     ;AV. JOSE ANDRAUS GASSANI, 1070          ;MARTA HELENA        ;MG;UBERLANDIA     ;38402322;34 ;32133339                                          ;                                                  
LIMA & PERGHER IND.COM.E REPRES.LTDA-EPP;22685341000695;702.561.423.0220  ;AV.AIRTON BORGES DA SILVA, 740A         ;MARTA HELENA        ;MG;UBERLANDIA     ;38402100;034;32926100                                          ;                                                  
PATRUS TRANSPORTES URGENTES LTDA        ;17463456000867;7025693800181     ;AV.COMENDADOR ALEXANDRINO GARCIA, 309   ;MARTA HELENA        ;MG;UBERLANDIA     ;38402228;34 ;32134388                                          ;                                                  
PERFIL PORTAS IND.COM.LTDA              ;05965063000104;7022612330020     ;AV.COMENDADOR ALEXANDRINO GARCIA, 681   ;MARTA HELENA        ;MG;UBERLANDIA     ;38402228;34 ;32273710                                          ;                                                  
MADEREIRA SAO LUIZ LTDA - ME            ;08282929000162;001.017.742.0073  ;AV.QUILOMBO DOS PALMARES 1271           ;MARTA HELENA        ;MG;UBERLANDIA     ;38402226;034;32119174                                          ;                                                  
DELVEC SERVICE AUTOMOTIVE LTDA          ;09095771000184;;AVENIDA COMEND.ALEXANDRINO GARCIA, 11   ;MARTA HELENA        ;MG;UBERLANDIA     ;38402288;   ;                                                  ;                                                  
TRANS LIMA TRANSPORTES E MUDANCAS LTDA  ;42876565000187;;RUA ABALEM MORUTA FRANGIA               ;MARTA HELENA        ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
TORNIPAN COMERCIO LTDA                  ;71292601000163;;RUA PARAIBA, 1800                       ;MARTA HELENA        ;MG;UBERLANDIA     ;38402014;034;32139067                                          ;                                                  
EGA PREST.SERV.ESTR.POLICARBONATO LTDA  ;10679500000155;;RUA RIO GRANDE DO NORTE, 1894           ;MARTA HELENA        ;MG;UBERLANDIA     ;38402016;34 ;32126674                                          ;                                                  
SUL BRASIL INDUST.COM.ACESS.PLAST. LTDA.;83011460000142;252.250.486       ;RUA VICENTE BERARD, Nº 275              ;MARTELLO            ;SC;CACADOR        ;89500000;17 ;32421319                                          ;villa@mirassol.com.br                             
ASSISTEC COMERCIO DE PECAS LTDA - ME    ;02756546000100;7029873840061     ;AV ARAGUARI, 1228                       ;MARTINS             ;MG;UBERLANDIA     ;38400464;034;32314145                                          ;                                                  
ALINE EDITORA E ARTES GRAFICAS LTDA     ;66202870000151;7027605740051     ;AV ENGENHEIRO DINIZ , 2070              ;MARTINS             ;MG;UBERLANDIA     ;38400462;34 ;32311500                                          ;                                                  
MARFIUB COMERCIO E REPRESENTACOES LTDA  ;64324361000176;702.690.915.0059  ;AV FERNANDO VILELA 619                  ;MARTINS             ;MG;UBERLANDIA     ;38400456;034;32313911                                          ;                                                  
LA CASA DECORACOES LTDA                 ;03311671000161;7020364160072     ;AV FERNANDO VILELA, 1056                ;MARTINS             ;MG;UBERLANDIA     ;38400456;   ;                                                  ;                                                  
PROALFA COMERCIO E DISTRIBUICAO LTDA    ;71022776000312;7020936420244     ;AV FERNANDO VILELA, 110                 ;MARTINS             ;MG;UBERLANDIA     ;38400456;034;32556100                                          ;                                                  
COMERCIAL SPINI LTDA.-ME                ;11191344000141;001.435671.00-29  ;AV FERNANDO VILELA, 1101 - LOJA A       ;MARTINS             ;MG;UBERLANDIA     ;38400456;034;99679919                                          ;                                                  
IMPERIO DA BORRACHA UBERLANDIA LTDA     ;01145231000156;7029664110028     ;AV FERNANDO VILELA, 1992                ;MARTINS             ;MG;UBERLANDIA     ;38400458;34 ;32367700                                          ;imboudia@centershop.com.br                        
BRAPECAS LTDA                           ;17788555000142;7020543480098     ;AV VASCONCELOS COSTA , 701              ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32366635                                          ;                                                  
REJUNTA COM.DE JUNTAS E RETENTORES LTDA ;25660143000150;702.052.879.0057  ;AV VASCONCELOS COSTA 870                ;MARTINS             ;MG;UBERLANDIA     ;38400450;034;32141697                                          ;comercial@rejunta.com.br                          
SERTAC AUTOCENTER LTDA                  ;25759929000120;7020528820096     ;AV VASCONCELOS COSTA, 1702              ;MARTINS             ;MG;UBERLANDIA     ;38400452;34 ;32319199                                          ;                                                  
RENOVOLTECH ELETRO MECANICA LTDA        ;25184797000155;7025842940044     ;AV VASCONCELOS COSTA, 1886              ;MARTINS             ;MG;UBERLANDIA     ;38400452;34 ;32536000                                          ;                                                  
HIDROGERAIS MATERIAIS P/ ONSTRUCAO  LTDA;05322769000140;702.205.355.0024  ;AV. BELO HORIZONTE 550                  ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32364424                                          ;                                                  
MAQTEC PECAS E SERVICOS LTDA            ;00967953000123;7029548810000     ;AV. BELO HORIZONTE, 1038                ;MARTINS             ;MG;UBERLANDIA     ;38400454;034;32316500                                          ;maqtec@maqtec.com.br                              
TRANSPORTACAO TURISMO NAVES MAGALHAES LT;03423205000178;;AV. BELO HORIZONTE, 397                 ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32346996                                          ;
RADEL ROLAMENTOS E RETENTORES LTDA      ;38718987000157;7026906190033     ;AV. BELO HORIZONTE, 696                 ;MARTINS             ;MG;UBERLANDIA     ;38400454;034;32392200                                          ;radel@triang.com.br                               
ARTPLAST LTDA                           ;41909326000113;7027985030000     ;AV. BELO HORIZONTE, 815                 ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32140285                                          ;                                                  
AUTO TINTAS UNIAO LTDA                  ;21924295000324;7024656460258     ;AV. BELO HORIZONTE, N° 575              ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32364343                                          ;atuudi@netsite.com.br                             
LOPES FERRAMENTAS E ACOS LTDA           ;21660105000147;7024827850047     ;AV. BELO HORIZONTE, N°819               ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32144343                                          ;                                                  
ASSEME ASSESSORIA SEG MED. T LTDA       ;26292292000177;;AV. ENGO DINIZ,  238                    ;MARTINS             ;MG;UBERLANDIA     ;38400462;   ;                                                  ;                                                  
ENGESSO INDUSTRIAL E COMERCIO LTDA      ;01390214000265;7026127790183     ;AV. ESTRELA DO SUL, 470                 ;MARTINS             ;MG;UBERLANDIA     ;38401139;34 ;32105191                                          ;engesso2@terra.com.br                             
TRIUNFO PAPELARIA E INFORMATICA LTDA.   ;06879699000198;702.310.379-0040  ;AV. ESTRELA DO SUL, Nº 1.305            ;MARTINS             ;MG;UBERLANDIA     ;38400468;34 ;30843913                                          ;                                                  
AVEL ATACADO E VAREJO DE EMBALAGENS LTDA;22552764000122;7025279480054     ;AV. FERNANDO VILELA, 1092               ;MARTINS             ;MG;UBERLANDIA     ;38400456;034;32911100                                          ;avelembalagens@terra.com.br                       
TECIDOS MIRAMONTES LTDA                 ;19454610000193;7021026240051     ;AV. FERNANDO VILELA, 580                ;MARTINS             ;MG;UBERLANDIA     ;38400456;34 ;32361130                                          ;miramontes@miramontes.com.br                      
GRAFICA BRASIL EDITORA & MARKETING LTDA ;21884184000170;7020531860044     ;AV. FERNANDO VILELA, N° 245             ;MARTINS             ;MG;UBERLANDIA     ;38400456;34 ;32395800                                          ;                                                  
TEM TEM FERRAM.EQUIP.SEG.COM.IMP. LTDA  ;25629767000105;7020425090010     ;AV. JOäO PESSOA, 751                    ;MARTINS             ;MG;UBERLANDIA     ;38400338;34 ;32161200                                          ;comercial@temtemferramentas.co                    
NEYPLAST COMERCIO E INDUSTTRIA LTDA ME  ;86418357000100;7028781870052     ;AV. JOAO PESSOA, 835                    ;MARTINS             ;MG;UBERLANDIA     ;38400338;34 ;32353681                                          ;                                                  
JD COMERCIO DE DERIVADOS DE BORRACHA LTD;66294976000122;7027699780095     ;AV. RAULINO COTTA PACHECO, N° 652       ;MARTINS             ;MG;UBERLANDIA     ;38400370;34 ;32332121                                          ;                                                  
REPAROS AIR PNEUMATIC LTDA              ;25606898000177;7025851110091     ;AV. VASCONCELOS COSTA, 1960             ;MARTINS             ;MG;UBERLANDIA     ;38400452;034;32369047                                          ;                                                  
RAMUTH & RAMUTH LTDA                    ;50763606000319;7029241190109     ;AV. VASCONCELOS COSTA, 200              ;MARTINS             ;MG;UBERLANDIA     ;38400448;34 ;32156611                                          ;gerente.ub@madeirasgasometro.com.br               
EPIC - EQUIP. PROT. IND.  E COLETIVO LTD;03913145000171;7020865450022     ;AV. VASCONCELOS COSTA, 2200 - SL. 10    ;MARTINS             ;MG;UBERLANDIA     ;38400452;34 ;32178888                                          ;epicprotecao@uol.com.br                           
COSTA MORAES COMERCIO LTDA              ;25256017000135;7025851310074     ;AV. VASCONCELOS COSTA, 340              ;MARTINS             ;MG;UBERLANDIA     ;38401130;34 ;32363267                                          ;                                                  
METAL NOBRE FERRAGENS FINAS LTDA        ;00823769000100;7029501910084     ;AV. VASCONCELOS COSTA, 405              ;MARTINS             ;MG;UBERLANDIA     ;38400448;034;32364374                                          ;                                                  
MARCIO PENA MARTINS ME                  ;26362079000194;7027200840042     ;AV. VASCONCELOS COSTA, 541              ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32101027                                          ;                                                  
VIRTUAL ASSESSORIA E SERVICOS LTDA      ;02360793000185;;AV. VASCONCELOS COSTA, 606              ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32359011                                          ;virtual@virtualservicos.com.br                    
AGRICOLA BANDEIRANTE LTDA               ;25757824000131;7020529980038     ;AV. VASCONCELOS COSTA, 686              ;MARTINS             ;MG;UBERLANDIA     ;38400450;034;32362929                                          ;agriband@netsite.com.br                           
CENTER TINTAS UBERLANDIA LTDA           ;86634391000111;7028989230099     ;AV. VASCONCELOS COSTA, 757              ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32913100                                          ;centertintas@centertintas.com.br                  
CASA DRUMOND LTDA                       ;25639907000126;7020531750079     ;AV. VASCONCELOS COSTA, N° 1299          ;MARTINS             ;MG;UBERLANDIA     ;32318755;34 ;32318755                                          ;vendas@casadrummond.com.br                        
FRECE LUBRIFICANTES LTDA                ;42990523000172;7028268800080     ;AV. VASCONCELOS COSTA, N° 1599          ;MARTINS             ;MG;UBERLANDIA     ;32364999;34 ;32195157                                          ;frece@netsite.com.br                              
OXITRIL OXIGENIO DO TRIANGULO LTDA      ;70973078000178;7028301780011     ;AV. VASCONCELOS COSTA, N° 1600          ;MARTINS             ;MG;UBERLANDIA     ;32140600;34 ;32106100                                          ;oxitril@oxitril.com.br                            
SOCOMPENSADOS LTDA                      ;25764275000122;7021026330069     ;AV. VASCONCELOS COSTA, N° 396           ;MARTINS             ;MG;UBERLANDIA     ;38400448;34 ;32348964                                          ;                                                  
COFEP COML FERRAMENTAS PARAFUSOS LTDA   ;18254169000133;7021500410030     ;AV. VASCONCELOS COSTA, N° 428           ;MARTINS             ;MG;UBERLANDIA     ;38400448;34 ;32361363                                          ;cofep@cofep.com.br                                
MAQUINAS & CIA FERR. EQUIP. SEGURANCA LT;25321498000115;7025845990069     ;AV. VASCONCELOS COSTA, N° 462           ;MARTINS             ;MG;UBERLANDIA     ;38400448;34 ;32367007                                          ;maquinascia@triang.com.br                         
ELETROMAC LTDA                          ;21770011000120;7020270950002     ;AV. VASCONCELOS COSTA, N° 525           ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32924400                                          ;                                                  
COMERCIAL ELETRICA CIDADE LTDA          ;01722901000150;7023443370021     ;AV. VASCONCELOS COSTA, N° 580           ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32564944                                          ;                                                  
A CASA DAS TINTAS UBERLANDIA LTDA.      ;07262598000136;702.320906-0020   ;AV. VASCONCELOS COSTA, Nº 599           ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32292459                                          ;                                                  
MAQFORTE MAQUINAS E FERRAMENTAS LTDA.   ;06077953000134;702.270.038-0046  ;AV. VASCONCELOS COSTA, Nº 657           ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32352918                                          ;maqforte@bol.com.br                               
COMERCIAL KNYCHALA LTDA.                ;25761784000100;702.027.111-0059  ;AV. VASCONCELOS COSTA, Nº 737           ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32354020                                          ;                                                  
H.G.FERRAMENTAS LTDA                    ;01709651000118;7023428240015     ;AV. VASCONCELOS COSTA,350               ;MARTINS             ;MG;UBERLANDIA     ;38400448;034;32365858                                          ;                                                  
LIDER ORGANIZACAO COMERCIAL LTDA        ;23879331000149;7021756630055     ;AV.ARAGUARI, 1947                       ;MARTINS             ;MG;UBERLANDIA     ;38400464;034;32367592                                          ;                                                  
REFRIGERACAO MONTEIRO LTDA              ;04211661000117;;AV.BELO HORIZONTE, 110                  ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32356022                                          ;                                                  
CAMARA DE DIRIGENTES LOJ.DE UBERLANDIA  ;19460807000135;;AV.BELO HORIZONTE, 1290                 ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32393400                                          ;                                                  
FUNDACAO DE EDUC.CULT.DES.EMP.E SOCIAL  ;23093495000146;;AV.BELO HORIZONTE, 1290 EDIF.CDL 1º ANDA;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32393492                                          ;                                                  
SERVICO NACIONAL DE APRENDIZ.COMERCIAL  ;03447242000205;;AV.BELO HORIZONTE, 525                  ;MARTINS             ;MG;UBERLANDIA     ;38400454;34 ;32350688                                          ;                                                  
DISK-DISTRIBUIDORA DE AVIAMENTOS LTDA   ;07877369000126;001.000.315.0011  ;AV.FERNANDO VILELA 707                  ;MARTINS             ;MG;UBERLANDIA     ;38400456;034;32350050                                          ;                                                  
CARDOSO E CRUZ SUPERMERCADOS LTDA       ;09501874000105;0010681400021     ;AV.FERNANDO VILELA, 1236                ;MARTINS             ;MG;UBERLANDIA     ;38400456;34 ;32340222                                          ;                                                  
EXCELENCIA GRAFICA LTDA                 ;05927759000138;7022607710023     ;AV.FERNANDO VILELA, 239                 ;MARTINS             ;MG;UBERLANDIA     ;38400456;34 ;32355618                                          ;                                                  
PEKENITOS COMERCIO E ORG.DE FESTAS LTDA ;05745803000199;7022390940073     ;AV.RAULINO COTTA PACHECO, 404           ;MARTINS             ;MG;UBERLANDIA     ;38400370;034;32105124                                          ;                                                  
JP CENTRO AUTOMOTIVO LTDA               ;05578394000183;7022341130004     ;AV.RAULINO COTTA PACHECO, 933           ;MARTINS             ;MG;UBERLANDIA     ;38400372;34 ;32555849                                          ;                                                  
ROLAMINAS ROLAMENTOS E RETENTORES LTDA. ;00397642000176;702.913.759.0082  ;AV.VASCONCELOS COSTA, 1.567             ;MARTINS             ;MG;UBERLANDIA     ;38400452;034;32145125                                          ;                                                  
GRAFSILK ARTES GRAFICAS LTDA            ;25381229000144;7026288580040     ;AV.VASCONCELOS COSTA, 1554              ;MARTINS             ;MG;UBERLANDIA     ;38400452;034;32366398                                          ;                                                  
FERRAGISTA FERREIRA MIRNA L.F.GUIMARAES ;01743668000191;702.466.736.0071  ;AV.VASCONCELOS COSTA, 467               ;MARTINS             ;MG;UBERLANDIA     ;38400448;034;32169888                                          ;ferragferreira@uber.com.br                        
SOMOTOS LTDA                            ;66193970000169;7027583610010     ;AV.VASCONCELOS COSTA, 504               ;MARTINS             ;MG;UBERLANDIA     ;38400448;34 ;32140877                                          ;                                                  
MAQFORTE COMERCIAL E FERRAMENTAS LTDA   ;10294671000166;0010869790013     ;AV.VASCONCELOS COSTA, 657               ;MARTINS             ;MG;UBERLANDIA     ;38400450;34 ;32353308                                          ;                                                  
INFOPRINT COMERCIO E SERVICOS LTDA      ;01721082000126;;AVENIDA ENGENHEIRO DINIZ, 372           ;MARTINS             ;MG;UBERLANDIA     ;38400462;   ;                                                  ;                                                  
FONTES TECNOLOGIA EM COMPUTADORES LTDA  ;06109703000139;;AVENIDA FERNANDO VILELA, 2302           ;MARTINS             ;MG;UBERLANDIA     ;38400458;   ;                                                  ;                                                  
FLORES DO TRIANGULO LTDA                ;10867012000171;0012015460080     ;AVENIDA VASCONCELOS COSTA, 816          ;MARTINS             ;MG;UBERLANDIA     ;38400450;   ;                                                  ;                                                  
SOUSA COMERCIO DE FERRO DE ACO LTDA     ;08014781000185;0010119210037     ;INDIANOPOLIS 32                         ;MARTINS             ;MG;UBERLANDIA     ;38400474;   ;                                                  ;                                                  
UBER FRANQUIA RODOVIARIA LTDA           ;25711052000105;;PRACA DA BIBLIA S/N                     ;MARTINS             ;MG;UBERLANDIA     ;        ;   ;32348779                                          ;acfrodoviaria@netsite.com.br                      
ITA CORRETORA DE SEGUROS LTDA           ;05785255000120;;RUA ALEXANDRE MARQUEZ, 711              ;MARTINS             ;MG;UBERLANDIA     ;38400446;34 ;32103838                                          ;ita@itaseguros.com.br                             
ON LINE INFORMATICA LTDA                ;86367000000140;7028878770001     ;RUA ARLINDO TEIXEIRA, N° 75             ;MARTINS             ;MG;UBERLANDIA     ;38400352;34 ;32280115                                          ;online@online.inf.br                              
CORTINAS EDUARDO LTDA                   ;21290465000102;7020407040006     ;RUA ARTHUR BERNARDES, 239               ;MARTINS             ;MG;UBERLANDIA     ;38400368;034;32363881                                          ;                                                  
R A CONFECCAO ESPORTIVA LTDA            ;08613286000192;0010272840084     ;RUA BERNARDINO CUPERTINO, 1355          ;MARTINS             ;MG;UBERLANDIA     ;38400444;34 ;32161545                                          ;                                                  
RZ AUDITORES E CONSULTORES SS           ;02432999000173;;RUA BERNARDO CUPERTINO, 965, APTO 403   ;MARTINS             ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
BARBALUI COMERCIAL LTDA                 ;03944035000177;7022051880078     ;RUA BERNARDO CUPERTINO, Nº 315          ;MARTINS             ;MG;UBERLANDIA     ;32545500;34 ;32545500                                          ;comercial@shoppinghospitalarudi.com.br            
GELOMAC LTDA                            ;05059112000131;7021771380064     ;RUA CARMO GIFONE, 530                   ;MARTINS             ;MG;UBERLANDIA     ;38400358;034;32158001                                          ;                                                  
ROSEMEIRE DOS SANTOS                    ;00686066000187;;RUA CARMO GIFONI, 675                   ;MARTINS             ;MG;UBERLANDIA     ;38400358;034;32367757                                          ;                                                  
VIACAO SAO LUIZ LTDA                    ;01016179000995;7027886580045     ;RUA CONQUISTA, 229                      ;MARTINS             ;MG;UBERLANDIA     ;38401146;   ;                                                  ;                                                  
ABREU E VELOSO ELIAS ADVOGADOS ASSOCIADO;04304078000150;;RUA FRANCISCO SALES, 695                ;MARTINS             ;MG;UBERLANDIA     ;38400440;   ;32367403                                          ;                                                  
UDIACO COMERCIO LTDA                    ;05545575000103;7022490630009     ;RUA INDIANOPOLIS , 32                   ;MARTINS             ;MG;UBERLANDIA     ;38400474;034;32225688                                          ;                                                  
DEDETIZADORA ARRAZE LTDA                ;71084495000122;;RUA MONTE CARMELO, 980                  ;MARTINS             ;MG;UBERLANDIA     ;38401140;34 ;32155017                                          ;arraze@netsite.com.br                             
TRANSFORMADORES AFALON LTDA             ;21624002000121;;RUA PADRE PIO, 562                      ;MARTINS             ;MG;UBERLANDIA     ;38400386;34 ;32342549                                          ;                                                  
CONEXPRESS ENCOMENDAS LTDA              ;06982760000128;7023141020060     ;RUA PADRE PIO, 619                      ;MARTINS             ;MG;UBERLANDIA     ;38400386;11 ;32579200                                          ;                                                  
MAGDA VIEIRA SANTOS FUZATTI             ;05919823000139;;RUA VASCONCELOS COSTA, 318              ;MARTINS             ;MG;UBERLANDIA     ;38400448;   ;                                                  ;                                                  
ABREU E SILVA COMERCIO DE PRODUTOS      ;10388124000140;001.093.441.0038  ;RUA VIEIRA GONCALVES , 347              ;MARTINS             ;MG;UBERLANDIA     ;38400356;34 ;32356741                                          ;                                                  
HELIOGRAF COPIADORA LTDA                ;20757258000144;;RUA VIEIRA GONCALVES, 240               ;MARTINS             ;MG;UBERLANDIA     ;38400356;34 ;32369729                                          ;                                                  
ETICA - INST. E EQUIP. PARA ESCRITORIO L;20676326000140;702.268917.0036   ;RUA VIEIRA GONCALVES, 877               ;MARTINS             ;MG;UBERLANDIA     ;38400356;34 ;32360288                                          ;etica@eticanet.com.br                             
MECATRON TECNICA LTDA                   ;22685663000120;;TRAVESSA FRUTAL , 41                    ;MARTINS             ;MG;UBERLANDIA     ;38400364;34 ;32358359                                          ;                                                  
INCOMAQ INDUSTRIA DE ARAMADOS LTDA      ;01748296000196;0290305608        ;RUA DO ROSARIO, 220                     ;MEDIANEIRA          ;RS;CAXIAS DO SUL  ;95010250;54 ;2255700                                           ;                                                  
IMPRIMA EDITORA & GRAFICA LTDA          ;04256141000120;;R DOM LUIZ MARIA DE SANTANA 141         ;MERCES              ;MG;UBERABA        ;        ;   ;                                                  ;                                                  
TRANSJAGUARA LOGISTICA & DISTRIB.LTDA   ;07379041000180;0010326850090     ;AV. JOSE ANDRAUS GASSANI, 549 - SL 02   ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402322;34 ;32121110                                          ;transjaguara@triang.com.br                        
LIDER ORGANIZACAO COMERCIAL LTDA        ;23879331002354;7021756632295     ;AV. PARA , 1915                         ;MINAS GERAIS        ;MG;UBERLANDIA     ;38405320;   ;                                                  ;                                                  
PANIFICADORA NAPOLITANA LTDA            ;21942099000110;7024932230037     ;AV.JOSE ANDRAUS GASSANI, 276            ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402322;34 ;32139135                                          ;                                                  
ZARDO FORMULARIOS LTDA                  ;01275532000102;7029747690030     ;R.DR.JAIR VIEIRA DA MOTA, 10  - OSVALDO ;MINAS GERAIS        ;MG;UBERLANDIA     ;38406486;34 ;32286000                                          ;zardo@zardo.com.br                                
